id	user_id	movie_id	tag	tagged_at
00000000-0000-0000-0000-000000000424_001343	00000000-0000-0000-0000-000000000424	1343	Robert De Niro	2016-03-13 14:17:34
00000000-0000-0000-0000-000000000424_001625	00000000-0000-0000-0000-000000000424	1625	mindfuck	2016-03-13 14:00:52
00000000-0000-0000-0000-000000000424_001625	00000000-0000-0000-0000-000000000424	1625	Mystery	2016-03-13 14:00:49
00000000-0000-0000-0000-000000000424_001625	00000000-0000-0000-0000-000000000424	1625	plot twist	2016-03-13 14:00:55
00000000-0000-0000-0000-000000000424_001625	00000000-0000-0000-0000-000000000424	1625	psychological	2016-03-13 14:00:47
00000000-0000-0000-0000-000000000424_001625	00000000-0000-0000-0000-000000000424	1625	suspense	2016-03-13 14:00:58
00000000-0000-0000-0000-000000000424_001625	00000000-0000-0000-0000-000000000424	1625	twist ending	2016-03-13 14:00:44
00000000-0000-0000-0000-000000000424_001704	00000000-0000-0000-0000-000000000424	1704	inspirational	2016-03-13 13:56:11
00000000-0000-0000-0000-000000000424_001921	00000000-0000-0000-0000-000000000424	1921	hallucinatory	2016-03-14 05:55:16
00000000-0000-0000-0000-000000000424_001921	00000000-0000-0000-0000-000000000424	1921	mental illness	2016-03-14 05:54:37
00000000-0000-0000-0000-000000000424_001921	00000000-0000-0000-0000-000000000424	1921	mindfuck	2016-03-14 05:55:18
00000000-0000-0000-0000-000000000424_001921	00000000-0000-0000-0000-000000000424	1921	paranoid	2016-03-14 05:55:21
00000000-0000-0000-0000-000000000424_001923	00000000-0000-0000-0000-000000000424	1923	Ben Stiller	2016-03-13 14:21:43
00000000-0000-0000-0000-000000000424_001923	00000000-0000-0000-0000-000000000424	1923	crude humor	2016-03-13 14:21:46
00000000-0000-0000-0000-000000000424_001923	00000000-0000-0000-0000-000000000424	1923	goofy	2016-03-13 14:21:51
00000000-0000-0000-0000-000000000424_002160	00000000-0000-0000-0000-000000000424	2160	Atmospheric	2016-03-13 13:28:20
00000000-0000-0000-0000-000000000424_002160	00000000-0000-0000-0000-000000000424	2160	creepy	2016-03-13 13:28:37
00000000-0000-0000-0000-000000000424_002160	00000000-0000-0000-0000-000000000424	2160	paranoia	2016-03-13 13:28:18
00000000-0000-0000-0000-000000000424_002160	00000000-0000-0000-0000-000000000424	2160	scary	2016-03-13 13:28:15
00000000-0000-0000-0000-000000000424_002160	00000000-0000-0000-0000-000000000424	2160	suspense	2016-03-13 13:28:28
00000000-0000-0000-0000-000000000424_002296	00000000-0000-0000-0000-000000000424	2296	SNL	2016-03-13 14:25:04
00000000-0000-0000-0000-000000000424_002329	00000000-0000-0000-0000-000000000424	2329	thought-provoking	2016-03-13 13:35:29
00000000-0000-0000-0000-000000000424_002505	00000000-0000-0000-0000-000000000424	2505	Nicolas Cage	2016-03-14 05:49:40
00000000-0000-0000-0000-000000000424_002571	00000000-0000-0000-0000-000000000424	2571	martial arts	2016-03-13 13:21:52
00000000-0000-0000-0000-000000000424_002571	00000000-0000-0000-0000-000000000424	2571	sci-fi	2016-03-13 13:21:39
00000000-0000-0000-0000-000000000424_002700	00000000-0000-0000-0000-000000000424	2700	adult humor	2016-03-13 13:46:30
00000000-0000-0000-0000-000000000424_002700	00000000-0000-0000-0000-000000000424	2700	controversial	2016-03-13 13:46:39
00000000-0000-0000-0000-000000000424_002700	00000000-0000-0000-0000-000000000424	2700	crude humor	2016-03-13 13:46:37
00000000-0000-0000-0000-000000000424_002700	00000000-0000-0000-0000-000000000424	2700	free speech	2016-03-13 13:46:42
00000000-0000-0000-0000-000000000424_002700	00000000-0000-0000-0000-000000000424	2700	parody	2016-03-13 13:46:33
00000000-0000-0000-0000-000000000424_002700	00000000-0000-0000-0000-000000000424	2700	satire	2016-03-13 13:46:32
00000000-0000-0000-0000-000000000424_002700	00000000-0000-0000-0000-000000000424	2700	south park	2016-03-13 13:46:47
00000000-0000-0000-0000-000000000424_002700	00000000-0000-0000-0000-000000000424	2700	Trey Parker	2016-03-13 13:46:52
00000000-0000-0000-0000-000000000424_002959	00000000-0000-0000-0000-000000000424	2959	dark comedy	2016-03-13 13:19:57
00000000-0000-0000-0000-000000000424_002959	00000000-0000-0000-0000-000000000424	2959	psychology	2016-03-13 13:20:02
00000000-0000-0000-0000-000000000424_002959	00000000-0000-0000-0000-000000000424	2959	thought-provoking	2016-03-13 13:19:46
00000000-0000-0000-0000-000000000424_002959	00000000-0000-0000-0000-000000000424	2959	twist ending	2016-03-13 13:19:37
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	based on a book	2016-03-13 13:57:22
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	creepy	2016-03-13 13:57:13
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	disturbing	2016-03-13 13:57:09
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	Jude Law	2016-03-13 13:57:06
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	murder	2016-03-13 13:57:18
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	obsession	2016-03-13 13:57:16
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	psychology	2016-03-13 13:57:03
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	secrets	2016-03-13 13:57:25
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	serial killer	2016-03-13 13:57:11
00000000-0000-0000-0000-000000000424_003176	00000000-0000-0000-0000-000000000424	3176	suspense	2016-03-13 13:57:21
00000000-0000-0000-0000-000000000424_003186	00000000-0000-0000-0000-000000000424	3186	asylum	2016-03-13 14:13:25
00000000-0000-0000-0000-000000000424_003186	00000000-0000-0000-0000-000000000424	3186	based on a true story	2016-03-13 14:13:22
00000000-0000-0000-0000-000000000424_003186	00000000-0000-0000-0000-000000000424	3186	Brittany Murphy	2016-03-13 14:13:29
00000000-0000-0000-0000-000000000424_003186	00000000-0000-0000-0000-000000000424	3186	Mental Hospital	2016-03-13 14:13:32
00000000-0000-0000-0000-000000000424_003186	00000000-0000-0000-0000-000000000424	3186	psychology	2016-03-13 14:13:14
00000000-0000-0000-0000-000000000424_003186	00000000-0000-0000-0000-000000000424	3186	winona ryder	2016-03-13 14:13:18
00000000-0000-0000-0000-000000000424_003499	00000000-0000-0000-0000-000000000424	3499	claustrophobic	2016-03-13 14:18:01
00000000-0000-0000-0000-000000000424_003499	00000000-0000-0000-0000-000000000424	3499	horror	2016-03-13 14:18:07
00000000-0000-0000-0000-000000000424_003499	00000000-0000-0000-0000-000000000424	3499	scary	2016-03-13 14:18:15
00000000-0000-0000-0000-000000000424_003499	00000000-0000-0000-0000-000000000424	3499	stephen king	2016-03-13 14:18:11
00000000-0000-0000-0000-000000000424_003499	00000000-0000-0000-0000-000000000424	3499	suspenseful	2016-03-13 14:17:59
00000000-0000-0000-0000-000000000424_003499	00000000-0000-0000-0000-000000000424	3499	tense	2016-03-13 14:18:03
00000000-0000-0000-0000-000000000424_003499	00000000-0000-0000-0000-000000000424	3499	thriller	2016-03-13 14:18:05
00000000-0000-0000-0000-000000000424_003527	00000000-0000-0000-0000-000000000424	3527	aliens	2016-03-14 05:34:43
00000000-0000-0000-0000-000000000424_003527	00000000-0000-0000-0000-000000000424	3527	sci-fi	2016-03-14 05:34:45
00000000-0000-0000-0000-000000000424_003527	00000000-0000-0000-0000-000000000424	3527	scifi cult	2016-03-14 05:34:48
00000000-0000-0000-0000-000000000424_003911	00000000-0000-0000-0000-000000000424	3911	satire	2016-03-13 13:42:56
00000000-0000-0000-0000-000000000424_003948	00000000-0000-0000-0000-000000000424	3948	comedy	2016-03-13 14:21:28
00000000-0000-0000-0000-000000000424_003948	00000000-0000-0000-0000-000000000424	3948	Robert De Niro	2016-03-13 14:21:24
00000000-0000-0000-0000-000000000424_004226	00000000-0000-0000-0000-000000000424	4226	mystery	2016-03-13 13:23:03
00000000-0000-0000-0000-000000000424_004226	00000000-0000-0000-0000-000000000424	4226	psychological	2016-03-13 13:22:59
00000000-0000-0000-0000-000000000424_004226	00000000-0000-0000-0000-000000000424	4226	twist ending	2016-03-13 13:22:57
00000000-0000-0000-0000-000000000424_004262	00000000-0000-0000-0000-000000000424	4262	Al Pacino	2016-03-14 05:29:25
00000000-0000-0000-0000-000000000424_004816	00000000-0000-0000-0000-000000000424	4816	ben stiller	2016-03-13 14:29:20
00000000-0000-0000-0000-000000000424_004816	00000000-0000-0000-0000-000000000424	4816	comedy	2016-03-13 14:29:30
00000000-0000-0000-0000-000000000424_004816	00000000-0000-0000-0000-000000000424	4816	David Bowie	2016-03-13 14:29:12
00000000-0000-0000-0000-000000000424_004816	00000000-0000-0000-0000-000000000424	4816	goofy	2016-03-13 14:29:09
00000000-0000-0000-0000-000000000424_004816	00000000-0000-0000-0000-000000000424	4816	mindless one liners	2016-03-13 14:29:16
00000000-0000-0000-0000-000000000424_004816	00000000-0000-0000-0000-000000000424	4816	Will Ferrell	2016-03-13 14:29:19
00000000-0000-0000-0000-000000000424_004878	00000000-0000-0000-0000-000000000424	4878	jake gyllenhaal	2016-03-14 05:45:10
00000000-0000-0000-0000-000000000424_004993	00000000-0000-0000-0000-000000000424	4993	fantasy	2016-03-14 05:32:36
00000000-0000-0000-0000-000000000424_004993	00000000-0000-0000-0000-000000000424	4993	high fantasy	2016-03-14 05:32:42
00000000-0000-0000-0000-000000000424_004993	00000000-0000-0000-0000-000000000424	4993	Magic	2016-03-14 05:32:38
00000000-0000-0000-0000-000000000424_004993	00000000-0000-0000-0000-000000000424	4993	mythology	2016-03-14 05:32:54
00000000-0000-0000-0000-000000000424_004993	00000000-0000-0000-0000-000000000424	4993	tolkien	2016-03-14 05:32:45
00000000-0000-0000-0000-000000000424_004993	00000000-0000-0000-0000-000000000424	4993	wizards	2016-03-14 05:32:48
00000000-0000-0000-0000-000000000424_005291	00000000-0000-0000-0000-000000000424	5291	black and white	2016-03-13 14:02:11
00000000-0000-0000-0000-000000000424_005291	00000000-0000-0000-0000-000000000424	5291	samurai	2016-03-13 14:02:18
00000000-0000-0000-0000-000000000424_006016	00000000-0000-0000-0000-000000000424	6016	multiple storylines	2016-03-14 05:29:59
00000000-0000-0000-0000-000000000424_006016	00000000-0000-0000-0000-000000000424	6016	true story	2016-03-14 05:30:05
00000000-0000-0000-0000-000000000424_006188	00000000-0000-0000-0000-000000000424	6188	comedy	2016-03-13 14:14:58
00000000-0000-0000-0000-000000000424_006188	00000000-0000-0000-0000-000000000424	6188	Will Ferrell	2016-03-13 14:15:00
00000000-0000-0000-0000-000000000424_006290	00000000-0000-0000-0000-000000000424	6290	Rob Zombie	2016-03-14 05:52:47
00000000-0000-0000-0000-000000000424_007361	00000000-0000-0000-0000-000000000424	7361	jim carrey	2016-03-14 05:42:20
00000000-0000-0000-0000-000000000424_008641	00000000-0000-0000-0000-000000000424	8641	comedy	2016-03-13 14:22:17
00000000-0000-0000-0000-000000000424_008641	00000000-0000-0000-0000-000000000424	8641	Will Ferrell	2016-03-13 14:22:13
00000000-0000-0000-0000-000000000424_008950	00000000-0000-0000-0000-000000000424	8950	Christian Bale	2016-03-13 13:20:41
00000000-0000-0000-0000-000000000424_008950	00000000-0000-0000-0000-000000000424	8950	creepy	2016-03-13 13:20:47
00000000-0000-0000-0000-000000000424_008950	00000000-0000-0000-0000-000000000424	8950	powerful ending	2016-03-13 13:20:57
00000000-0000-0000-0000-000000000424_008950	00000000-0000-0000-0000-000000000424	8950	psychology	2016-03-13 13:20:44
00000000-0000-0000-0000-000000000424_008950	00000000-0000-0000-0000-000000000424	8950	schizophrenia	2016-03-13 13:20:54
00000000-0000-0000-0000-000000000424_008950	00000000-0000-0000-0000-000000000424	8950	twist ending	2016-03-13 13:20:37
00000000-0000-0000-0000-000000000424_027020	00000000-0000-0000-0000-000000000424	27020	drugs	2016-03-14 05:39:35
00000000-0000-0000-0000-000000000424_027020	00000000-0000-0000-0000-000000000424	27020	lesbian	2016-03-14 05:39:30
00000000-0000-0000-0000-000000000424_030825	00000000-0000-0000-0000-000000000424	30825	Ben Stiller	2016-03-13 14:22:53
00000000-0000-0000-0000-000000000424_030825	00000000-0000-0000-0000-000000000424	30825	Robert De Niro	2016-03-13 14:22:49
00000000-0000-0000-0000-000000000424_034323	00000000-0000-0000-0000-000000000424	34323	Rob Zombie	2016-03-14 05:52:35
00000000-0000-0000-0000-000000000424_040278	00000000-0000-0000-0000-000000000424	40278	Jake Gyllenhaal	2016-03-13 14:20:43
00000000-0000-0000-0000-000000000424_040278	00000000-0000-0000-0000-000000000424	40278	Modern war	2016-03-13 14:20:49
00000000-0000-0000-0000-000000000424_048516	00000000-0000-0000-0000-000000000424	48516	atmospheric	2016-03-13 13:26:28
00000000-0000-0000-0000-000000000424_048516	00000000-0000-0000-0000-000000000424	48516	Jack Nicholson	2016-03-13 13:26:13
00000000-0000-0000-0000-000000000424_048516	00000000-0000-0000-0000-000000000424	48516	Leonardo DiCaprio	2016-03-13 13:26:18
00000000-0000-0000-0000-000000000424_048516	00000000-0000-0000-0000-000000000424	48516	Martin Scorsese	2016-03-13 13:26:16
00000000-0000-0000-0000-000000000424_048516	00000000-0000-0000-0000-000000000424	48516	suspense	2016-03-13 13:26:24
00000000-0000-0000-0000-000000000424_053127	00000000-0000-0000-0000-000000000424	53127	based on a play	2016-03-14 11:42:14
00000000-0000-0000-0000-000000000424_053127	00000000-0000-0000-0000-000000000424	53127	conspiracy theory	2016-03-14 11:41:53
00000000-0000-0000-0000-000000000424_053127	00000000-0000-0000-0000-000000000424	53127	creepy	2016-03-14 11:42:17
00000000-0000-0000-0000-000000000424_053127	00000000-0000-0000-0000-000000000424	53127	Insanity	2016-03-14 11:41:24
00000000-0000-0000-0000-000000000424_053127	00000000-0000-0000-0000-000000000424	53127	paranoia	2016-03-14 11:41:58
00000000-0000-0000-0000-000000000424_053127	00000000-0000-0000-0000-000000000424	53127	PTSD	2016-03-14 11:40:56
00000000-0000-0000-0000-000000000424_060756	00000000-0000-0000-0000-000000000424	60756	funny	2016-03-13 14:15:27
00000000-0000-0000-0000-000000000424_060756	00000000-0000-0000-0000-000000000424	60756	will ferrell	2016-03-13 14:15:29
00000000-0000-0000-0000-000000000424_066097	00000000-0000-0000-0000-000000000424	66097	claymation	2016-03-13 13:47:48
00000000-0000-0000-0000-000000000424_066097	00000000-0000-0000-0000-000000000424	66097	creepy	2016-03-13 13:48:04
00000000-0000-0000-0000-000000000424_066097	00000000-0000-0000-0000-000000000424	66097	dark	2016-03-13 13:47:55
00000000-0000-0000-0000-000000000424_066097	00000000-0000-0000-0000-000000000424	66097	dark fairy tale	2016-03-13 13:48:18
00000000-0000-0000-0000-000000000424_066097	00000000-0000-0000-0000-000000000424	66097	Surreal	2016-03-13 13:48:01
00000000-0000-0000-0000-000000000424_066097	00000000-0000-0000-0000-000000000424	66097	Tim Burton	2016-03-13 13:48:14
00000000-0000-0000-0000-000000000424_068157	00000000-0000-0000-0000-000000000424	68157	black comedy	2016-03-13 13:51:07
00000000-0000-0000-0000-000000000424_068157	00000000-0000-0000-0000-000000000424	68157	Brad Pitt	2016-03-13 13:51:03
00000000-0000-0000-0000-000000000424_068157	00000000-0000-0000-0000-000000000424	68157	Christoph Waltz	2016-03-13 13:51:00
00000000-0000-0000-0000-000000000424_068157	00000000-0000-0000-0000-000000000424	68157	Quentin Tarantino	2016-03-13 13:50:52
00000000-0000-0000-0000-000000000424_068157	00000000-0000-0000-0000-000000000424	68157	satire	2016-03-13 13:51:10
00000000-0000-0000-0000-000000000424_074458	00000000-0000-0000-0000-000000000424	74458	insanity	2016-03-13 13:25:02
00000000-0000-0000-0000-000000000424_074458	00000000-0000-0000-0000-000000000424	74458	Leonardo DiCaprio	2016-03-13 13:25:10
00000000-0000-0000-0000-000000000424_074458	00000000-0000-0000-0000-000000000424	74458	Martin Scorsese	2016-03-13 13:25:07
00000000-0000-0000-0000-000000000424_074458	00000000-0000-0000-0000-000000000424	74458	plot twist	2016-03-13 13:25:04
00000000-0000-0000-0000-000000000424_074458	00000000-0000-0000-0000-000000000424	74458	psychological	2016-03-13 13:24:58
00000000-0000-0000-0000-000000000424_074458	00000000-0000-0000-0000-000000000424	74458	Psychological Thriller	2016-03-13 13:25:13
00000000-0000-0000-0000-000000000424_074458	00000000-0000-0000-0000-000000000424	74458	thought-provoking	2016-03-13 13:25:22
00000000-0000-0000-0000-000000000424_079132	00000000-0000-0000-0000-000000000424	79132	action	2016-03-13 13:55:27
00000000-0000-0000-0000-000000000424_079132	00000000-0000-0000-0000-000000000424	79132	alternate reality	2016-03-13 13:55:11
00000000-0000-0000-0000-000000000424_079132	00000000-0000-0000-0000-000000000424	79132	Leonardo DiCaprio	2016-03-13 13:55:16
00000000-0000-0000-0000-000000000424_079132	00000000-0000-0000-0000-000000000424	79132	sci-fi	2016-03-13 13:55:03
00000000-0000-0000-0000-000000000424_079132	00000000-0000-0000-0000-000000000424	79132	thought-provoking	2016-03-13 13:55:20
00000000-0000-0000-0000-000000000424_079132	00000000-0000-0000-0000-000000000424	79132	visually appealing	2016-03-13 13:55:14
00000000-0000-0000-0000-000000000424_081562	00000000-0000-0000-0000-000000000424	81562	stranded	2016-03-14 05:36:44
00000000-0000-0000-0000-000000000424_081591	00000000-0000-0000-0000-000000000424	81591	alter ego	2016-03-13 14:08:04
00000000-0000-0000-0000-000000000424_081591	00000000-0000-0000-0000-000000000424	81591	atmospheric	2016-03-13 14:07:38
00000000-0000-0000-0000-000000000424_081591	00000000-0000-0000-0000-000000000424	81591	creepy	2016-03-13 14:07:48
00000000-0000-0000-0000-000000000424_081591	00000000-0000-0000-0000-000000000424	81591	horror	2016-03-13 14:07:50
00000000-0000-0000-0000-000000000424_081591	00000000-0000-0000-0000-000000000424	81591	obsession	2016-03-13 14:07:57
00000000-0000-0000-0000-000000000424_081591	00000000-0000-0000-0000-000000000424	81591	surreal	2016-03-13 14:07:41
