id	base_movie_id	rank	movie_id	score
000360_13	360	13	3948	1.0000000000000002
000360_14	360	14	445	1.0000000000000002
000360_15	360	15	3566	1.0000000000000002
000360_16	360	16	2356	1.0000000000000002
000360_17	360	17	2416	1.0
000360_18	360	18	2414	1.0
000360_19	360	19	2354	1.0
000360_20	360	20	2408	1.0
000361_01	361	1	155	1.0000000000000002
000361_02	361	2	4155	1.0000000000000002
000361_03	361	3	87430	1.0000000000000002
000361_04	361	4	41716	1.0000000000000002
000361_05	361	5	45501	1.0000000000000002
000361_06	361	6	6638	1.0000000000000002
000361_07	361	7	5265	1.0000000000000002
000361_08	361	8	4887	1.0000000000000002
000361_09	361	9	517	1.0000000000000002
000361_10	361	10	4452	1.0000000000000002
000361_11	361	11	4343	1.0000000000000002
000361_12	361	12	1609	1.0000000000000002
000361_13	361	13	2881	1.0000000000000002
000361_14	361	14	1179	1.0000000000000002
000361_15	361	15	2806	1.0000000000000002
000361_16	361	16	3478	1.0000000000000002
000361_17	361	17	707	1.0000000000000002
000361_18	361	18	5620	1.0000000000000002
000361_19	361	19	4519	1.0000000000000002
000361_20	361	20	971	1.0000000000000002
000362_01	362	1	7366	1.0000000000000002
000362_02	362	2	4069	1.0000000000000002
000362_03	362	3	954	1.0000000000000002
000362_04	362	4	1831	1.0000000000000002
000362_05	362	5	89470	1.0000000000000002
000362_06	362	6	2354	1.0000000000000002
000362_07	362	7	1474	1.0000000000000002
000362_08	362	8	688	1.0000000000000002
000362_09	362	9	63876	1.0000000000000002
000362_10	362	10	171	1.0000000000000002
000362_11	362	11	347	1.0000000000000002
000362_12	362	12	2993	1.0000000000000002
000362_13	362	13	1589	1.0000000000000002
000362_14	362	14	100	1.0000000000000002
000362_15	362	15	106487	1.0000000000000002
000362_16	362	16	4920	1.0
000362_17	362	17	4899	1.0
000362_18	362	18	4902	1.0
000362_19	362	19	4903	1.0
000362_20	362	20	4916	1.0
000363_01	363	1	1	1.0
000363_02	363	2	1753	1.0
000363_03	363	3	1747	1.0
000363_04	363	4	1733	1.0
000363_05	363	5	44761	1.0
000363_06	363	6	1719	1.0
000363_07	363	7	44694	1.0
000363_08	363	8	6301	1.0
000363_09	363	9	6305	1.0
000363_10	363	10	44555	1.0
000363_11	363	11	1701	1.0
000363_12	363	12	1699	1.0
000363_13	363	13	1695	1.0
000363_14	363	14	1680	1.0
000363_15	363	15	1678	1.0
000363_16	363	16	44191	1.0
000363_17	363	17	6283	1.0
000363_18	363	18	1676	1.0
000363_19	363	19	6281	1.0
000363_20	363	20	6270	1.0
000364_01	364	1	3142	1.0000000000000002
000364_02	364	2	574	1.0000000000000002
000364_03	364	3	69275	1.0000000000000002
000364_04	364	4	85	1.0000000000000002
000364_05	364	5	4403	1.0000000000000002
000364_06	364	6	179817	1.0000000000000002
000364_07	364	7	4329	1.0000000000000002
000364_08	364	8	26375	1.0000000000000002
000364_09	364	9	3169	1.0000000000000002
000364_10	364	10	4506	1.0000000000000002
000364_11	364	11	79798	1.0000000000000002
000364_12	364	12	1484	1.0000000000000002
000364_13	364	13	8684	1.0
000364_14	364	14	8650	1.0
000364_15	364	15	8928	1.0
000364_16	364	16	8938	1.0
000364_17	364	17	8951	1.0
000364_18	364	18	1910	1.0
000364_19	364	19	8611	1.0
000364_20	364	20	8952	1.0
000365_01	365	1	1291	1.0000000000000002
000365_02	365	2	1958	1.0000000000000002
000365_03	365	3	608	1.0000000000000002
000365_04	365	4	2245	1.0000000000000002
000365_05	365	5	3289	1.0
000365_06	365	6	33683	1.0
000365_07	365	7	3285	1.0
000365_08	365	8	6345	1.0
000365_09	365	9	6350	1.0
000365_10	365	10	33615	1.0
000365_11	365	11	7067	1.0
000365_12	365	12	1913	1.0
000365_13	365	13	33564	1.0
000365_14	365	14	520	1.0
000365_15	365	15	1244	1.0
000365_16	365	16	26599	1.0
000365_17	365	17	1243	1.0
000365_18	365	18	7060	1.0
000365_19	365	19	6376	1.0
000365_20	365	20	2870	1.0
000366_01	366	1	1023	1.0000000000000002
000366_02	366	2	429	1.0000000000000002
000366_03	366	3	5025	1.0000000000000002
000366_04	366	4	313	1.0000000000000002
000366_05	366	5	4025	1.0000000000000002
000366_06	366	6	46970	1.0
000366_07	366	7	1806	1.0
000366_08	366	8	6620	1.0
000366_09	366	9	1798	1.0
000366_10	366	10	6625	1.0
000366_11	366	11	130490	1.0
000366_12	366	12	3669	1.0
000366_13	366	13	130518	1.0
000366_14	366	14	4957	1.0
000366_15	366	15	1783	1.0
000366_16	366	16	89085	1.0
000366_17	366	17	1772	1.0
000366_18	366	18	1770	1.0
000366_19	366	19	130634	1.0
000366_20	366	20	1762	1.0
000367_01	367	1	90647	1.0000000000000002
000367_02	367	2	58972	1.0000000000000002
000367_03	367	3	2350	1.0000000000000002
000367_04	367	4	85	1.0000000000000002
000367_05	367	5	141866	1.0000000000000002
000367_06	367	6	574	1.0000000000000002
000367_07	367	7	1484	1.0000000000000002
000367_08	367	8	5570	1.0000000000000002
000367_09	367	9	179817	1.0000000000000002
000367_10	367	10	103539	1.0000000000000002
000367_11	367	11	1442	1.0000000000000002
000367_12	367	12	66665	1.0000000000000002
000367_13	367	13	69604	1.0000000000000002
000367_14	367	14	841	1.0000000000000002
000367_15	367	15	8057	1.0
000367_16	367	16	8092	1.0
000367_17	367	17	149380	1.0
000367_18	367	18	51694	1.0
000367_19	367	19	4769	1.0
000367_20	367	20	1264	1.0
000368_01	368	1	48783	1.0000000000000002
000368_02	368	2	34536	1.0000000000000002
000368_03	368	3	242	1.0000000000000002
000368_04	368	4	72605	1.0000000000000002
000368_05	368	5	7371	1.0000000000000002
000368_06	368	6	4017	1.0000000000000002
000368_07	368	7	4889	1.0000000000000002
000368_08	368	8	3181	1.0000000000000002
000368_09	368	9	7294	1.0000000000000002
000368_10	368	10	79592	1.0000000000000002
000368_11	368	11	2941	1.0000000000000002
000368_12	368	12	4994	1.0000000000000002
000368_13	368	13	3811	1.0000000000000002
000368_14	368	14	49822	1.0000000000000002
000368_15	368	15	38886	1.0000000000000002
000368_16	368	16	3117	1.0000000000000002
000368_17	368	17	2350	1.0000000000000002
000368_18	368	18	6974	1.0000000000000002
000368_19	368	19	4275	1.0000000000000002
000368_20	368	20	4175	1.0000000000000002
000369_01	369	1	1	1.0
000369_02	369	2	1500	1.0
000369_03	369	3	1517	1.0
000369_04	369	4	1533	1.0
000369_05	369	5	1537	1.0
000369_06	369	6	1549	1.0
000369_07	369	7	1573	1.0
000369_08	369	8	1580	1.0
000369_09	369	9	1594	1.0
000369_10	369	10	1596	1.0
000369_11	369	11	1611	1.0
000369_12	369	12	1613	1.0
000369_13	369	13	1617	1.0
000369_14	369	14	1627	1.0
000369_15	369	15	1635	1.0
000369_16	369	16	1639	1.0
000369_17	369	17	1641	1.0
000369_18	369	18	1648	1.0
000369_19	369	19	1653	1.0
000369_20	369	20	1673	1.0
000370_01	370	1	517	1.0000000000000002
000370_02	370	2	2322	1.0000000000000002
000370_03	370	3	164	1.0000000000000002
000370_04	370	4	2819	1.0000000000000002
000370_05	370	5	3505	1.0000000000000002
000370_06	370	6	5093	1.0000000000000002
000370_07	370	7	1016	1.0000000000000002
000370_08	370	8	1082	1.0000000000000002
000370_09	370	9	4632	1.0
000370_10	370	10	4676	1.0
000370_11	370	11	117368	1.0
000370_12	370	12	115502	1.0
000370_13	370	13	1812	1.0
000370_14	370	14	115231	1.0
000370_15	370	15	54908	1.0
000370_16	370	16	117511	1.0
000370_17	370	17	4683	1.0
000370_18	370	18	117630	1.0
000370_19	370	19	4699	1.0
000370_20	370	20	1793	1.0
000371_01	371	1	422	1.0000000000000002
000371_02	371	2	107	1.0000000000000002
000371_03	371	3	532	1.0000000000000002
000371_04	371	4	171	1.0000000000000002
000371_05	371	5	517	1.0000000000000002
000371_06	371	6	155	1.0000000000000002
000371_07	371	7	104837	1.0
000371_08	371	8	2970	1.0
000371_09	371	9	104419	1.0
000371_10	371	10	59947	1.0
000371_11	371	11	2983	1.0
000371_12	371	12	1363	1.0
000371_13	371	13	40614	1.0
000371_14	371	14	7167	1.0
000371_15	371	15	7171	1.0
000371_16	371	16	5836	1.0
000371_17	371	17	5801	1.0
000371_18	371	18	2995	1.0
000371_19	371	19	143355	1.0
000371_20	371	20	1352	1.0
000372_01	372	1	4037	1.0000000000000002
000372_02	372	2	39292	1.0000000000000002
000372_03	372	3	7026	1.0000000000000002
000372_04	372	4	3208	1.0000000000000002
000372_05	372	5	6322	1.0000000000000002
000372_06	372	6	147	1.0000000000000002
000372_07	372	7	6001	1.0000000000000002
000372_08	372	8	3111	1.0000000000000002
000372_09	372	9	33679	1.0000000000000002
000372_10	372	10	34326	1.0000000000000002
000372_11	372	11	2901	1.0000000000000002
000372_12	372	12	58287	1.0
000372_13	372	13	2446	1.0
000372_14	372	14	2432	1.0
000372_15	372	15	6744	1.0
000372_16	372	16	58103	1.0
000372_17	372	17	58047	1.0
000372_18	372	18	58154	1.0
000372_19	372	19	7299	1.0
000372_20	372	20	6753	1.0
000373_01	373	1	3698	1.0000000000000002
000373_02	373	2	68954	1.0000000000000002
000373_03	373	3	2968	1.0000000000000002
000373_04	373	4	73017	1.0000000000000002
000373_05	373	5	1012	1.0000000000000002
000373_06	373	6	6333	1.0000000000000002
000373_07	373	7	27611	1.0000000000000002
000373_08	373	8	179817	1.0000000000000002
000373_09	373	9	166528	1.0000000000000002
000373_10	373	10	48394	1.0000000000000002
000373_11	373	11	2409	1.0000000000000002
000373_12	373	12	1027	1.0000000000000002
000373_13	373	13	1029	1.0000000000000002
000373_14	373	14	67734	1.0000000000000002
000373_15	373	15	128360	1.0000000000000002
000373_16	373	16	48043	1.0000000000000002
000373_17	373	17	4351	1.0000000000000002
000373_18	373	18	87192	1.0000000000000002
000373_19	373	19	106920	1.0000000000000002
000373_20	373	20	96728	1.0000000000000002
000374_01	374	1	6319	1.0000000000000002
000374_02	374	2	2527	1.0000000000000002
000374_03	374	3	1292	1.0000000000000002
000374_04	374	4	217	1.0000000000000002
000374_05	374	5	4477	1.0000000000000002
000374_06	374	6	82854	1.0
000374_07	374	7	3937	1.0
000374_08	374	8	1430	1.0
000374_09	374	9	6078	1.0
000374_10	374	10	1427	1.0
000374_11	374	11	1426	1.0
000374_12	374	12	1425	1.0
000374_13	374	13	139130	1.0
000374_14	374	14	5046	1.0
000374_15	374	15	3938	1.0
000374_16	374	16	7084	1.0
000374_17	374	17	55036	1.0
000374_18	374	18	139642	1.0
000374_19	374	19	55061	1.0
000374_20	374	20	4256	1.0
000376_01	376	1	4149	1.0000000000000002
000376_02	376	2	536	1.0000000000000002
000376_03	376	3	2322	1.0000000000000002
000376_04	376	4	147	1.0000000000000002
000376_05	376	5	2046	1.0000000000000002
000376_06	376	6	44828	1.0000000000000002
000376_07	376	7	3968	1.0000000000000002
000376_08	376	8	1268	1.0000000000000002
000376_09	376	9	155	1.0000000000000002
000376_10	376	10	3505	1.0000000000000002
000376_11	376	11	2344	1.0000000000000002
000376_12	376	12	517	1.0000000000000002
000376_13	376	13	7101	1.0000000000000002
000376_14	376	14	1342	1.0000000000000002
000376_15	376	15	95167	1.0000000000000002
000376_16	376	16	1135	1.0000000000000002
000376_17	376	17	60950	1.0000000000000002
000376_18	376	18	26567	1.0
000376_19	376	19	26422	1.0
000376_20	376	20	26676	1.0
000377_01	377	1	6286	1.0000000000000002
000377_02	377	2	182715	1.0000000000000002
000377_03	377	3	41527	1.0000000000000002
000377_04	377	4	7285	1.0000000000000002
000377_05	377	5	5994	1.0000000000000002
000377_06	377	6	3111	1.0000000000000002
000377_07	377	7	135861	1.0000000000000002
000377_08	377	8	4506	1.0000000000000002
000377_09	377	9	179817	1.0000000000000002
000377_10	377	10	1904	1.0000000000000002
000377_11	377	11	141866	1.0000000000000002
000377_12	377	12	6195	1.0000000000000002
000377_13	377	13	3790	1.0000000000000002
000377_14	377	14	178061	1.0000000000000002
000377_15	377	15	2927	1.0000000000000002
000377_16	377	16	5497	1.0000000000000002
000377_17	377	17	2041	1.0000000000000002
000377_18	377	18	8142	1.0000000000000002
000377_19	377	19	4329	1.0000000000000002
000377_20	377	20	3353	1.0
000378_01	378	1	1479	1.0000000000000002
000378_02	378	2	382	1.0000000000000002
000378_03	378	3	3751	1.0000000000000002
000378_04	378	4	31	1.0000000000000002
000378_05	378	5	2245	1.0000000000000002
000378_06	378	6	2232	1.0000000000000002
000378_07	378	7	1994	1.0000000000000002
000378_08	378	8	3499	1.0000000000000002
000378_09	378	9	100	1.0000000000000002
000378_10	378	10	2144	1.0000000000000002
000378_11	378	11	360	1.0000000000000002
000378_12	378	12	2581	1.0000000000000002
000378_13	378	13	981	1.0000000000000002
000378_14	378	14	1569	1.0000000000000002
000378_15	378	15	464	1.0
000378_16	378	16	499	1.0
000378_17	378	17	2381	1.0
000378_18	378	18	2382	1.0
000378_19	378	19	2383	1.0
000378_20	378	20	453	1.0
000379_01	379	1	155	1.0000000000000002
000379_02	379	2	3478	1.0000000000000002
000379_03	379	3	7362	1.0000000000000002
000379_04	379	4	2169	1.0000000000000002
000379_05	379	5	4452	1.0000000000000002
000379_06	379	6	159	1.0000000000000002
000379_07	379	7	5283	1.0000000000000002
000379_08	379	8	1453	1.0000000000000002
000379_09	379	9	4929	1.0000000000000002
000379_10	379	10	5027	1.0000000000000002
000379_11	379	11	6039	1.0000000000000002
000379_12	379	12	2315	1.0000000000000002
000379_13	379	13	6638	1.0000000000000002
000379_14	379	14	88954	1.0
000379_15	379	15	3847	1.0
000379_16	379	16	89085	1.0
000379_17	379	17	3857	1.0
000379_18	379	18	3901	1.0
000379_19	379	19	3906	1.0
000379_20	379	20	88785	1.0
000380_01	380	1	141866	1.0000000000000002
000380_02	380	2	91128	1.0000000000000002
000380_03	380	3	700	1.0000000000000002
000380_04	380	4	179817	1.0000000000000002
000380_05	380	5	4329	1.0000000000000002
000380_06	380	6	167746	1.0000000000000002
000380_07	380	7	6286	1.0000000000000002
000380_08	380	8	3480	1.0000000000000002
000380_09	380	9	3145	1.0000000000000002
000380_10	380	10	5994	1.0000000000000002
000380_11	380	11	142448	1.0000000000000002
000380_12	380	12	41527	1.0000000000000002
000380_13	380	13	1442	1.0000000000000002
000380_14	380	14	6195	1.0000000000000002
000380_15	380	15	3384	1.0000000000000002
000380_16	380	16	7139	1.0000000000000002
000380_17	380	17	1305	1.0000000000000002
000380_18	380	18	3790	1.0000000000000002
000380_19	380	19	1797	1.0000000000000002
000380_20	380	20	90647	1.0000000000000002
000381_01	381	1	273	1.0000000000000002
000381_02	381	2	1027	1.0000000000000002
000381_03	381	3	4679	1.0000000000000002
000381_04	381	4	256	1.0000000000000002
000381_05	381	5	186	1.0000000000000002
000381_06	381	6	3259	1.0000000000000002
000381_07	381	7	140	1.0000000000000002
000381_08	381	8	3120	1.0
000381_09	381	9	8771	1.0
000381_10	381	10	4221	1.0
000381_11	381	11	5836	1.0
000381_12	381	12	4215	1.0
000381_13	381	13	1237	1.0
000381_14	381	14	4214	1.0
000381_15	381	15	2970	1.0
000381_16	381	16	8714	1.0
000381_17	381	17	5863	1.0
000381_18	381	18	1226	1.0
000381_19	381	19	8773	1.0
000381_20	381	20	2953	1.0
000382_01	382	1	697	1.0000000000000002
000382_02	382	2	3082	1.0000000000000002
000382_03	382	3	358	1.0000000000000002
000382_04	382	4	1379	1.0000000000000002
000382_05	382	5	445	1.0000000000000002
000382_06	382	6	4719	1.0000000000000002
000382_07	382	7	981	1.0000000000000002
000382_08	382	8	1620	1.0000000000000002
000382_09	382	9	205	1.0000000000000002
000382_10	382	10	378	1.0000000000000002
000382_11	382	11	1862	1.0
000382_12	382	12	46367	1.0
000382_13	382	13	1855	1.0
000382_14	382	14	1894	1.0
000382_15	382	15	6882	1.0
000382_16	382	16	6883	1.0
000382_17	382	17	6884	1.0
000382_18	382	18	6885	1.0
000382_19	382	19	130518	1.0
000382_20	382	20	5382	1.0
000383_01	383	1	3946	1.0000000000000002
000383_02	383	2	3515	1.0000000000000002
000383_03	383	3	6879	1.0000000000000002
000383_04	383	4	5093	1.0000000000000002
000383_05	383	5	5791	1.0000000000000002
000383_06	383	6	1191	1.0000000000000002
000383_07	383	7	31225	1.0000000000000002
000383_08	383	8	4577	1.0000000000000002
000383_09	383	9	2126	1.0000000000000002
000383_10	383	10	697	1.0000000000000002
000383_11	383	11	8	1.0000000000000002
000383_12	383	12	7379	1.0000000000000002
000383_13	383	13	4541	1.0000000000000002
000383_14	383	14	2530	1.0000000000000002
000383_15	383	15	57368	1.0000000000000002
000383_16	383	16	4958	1.0000000000000002
000383_17	383	17	34532	1.0
000383_18	383	18	92665	1.0
000383_19	383	19	34540	1.0
000383_20	383	20	4053	1.0
000384_01	384	1	1	1.0
000384_02	384	2	1676	1.0
000384_03	384	3	1682	1.0
000384_04	384	4	1687	1.0
000384_05	384	5	1748	1.0
000384_06	384	6	1771	1.0
000384_07	384	7	1845	1.0
000384_08	384	8	1653	1.0
000384_09	384	9	1921	1.0
000384_10	384	10	1961	1.0
000384_11	384	11	1967	1.0
000384_12	384	12	1974	1.0
000384_13	384	13	1994	1.0
000384_14	384	14	2000	1.0
000384_15	384	15	2019	1.0
000384_16	384	16	1954	1.0
000384_17	384	17	2028	1.0
000384_18	384	18	1644	1.0
000384_19	384	19	1580	1.0
000384_20	384	20	1347	1.0
000385_01	385	1	1721	1.0
000385_02	385	2	307	1.0
000385_03	385	3	308	1.0
000385_04	385	4	318	1.0
000385_05	385	5	2080	1.0
000385_06	385	6	337	1.0
000385_07	385	7	339	1.0
000385_08	385	8	345	1.0
000385_09	385	9	1357	1.0
000385_10	385	10	356	1.0
000385_11	385	11	1249	1.0
000385_12	385	12	2875	1.0
000385_13	385	13	428	1.0
000385_14	385	14	1245	1.0
000385_15	385	15	446	1.0
000385_16	385	16	448	1.0
000385_17	385	17	452	1.0
000385_18	385	18	2943	1.0
000385_19	385	19	457	1.0
000385_20	385	20	1358	1.0
000386_01	386	1	8266	1.0
000386_02	386	2	50792	1.0
000386_03	386	3	111364	1.0
000386_04	386	4	5524	1.0
000386_05	386	5	5529	1.0
000386_06	386	6	5531	1.0
000386_07	386	7	2130	1.0
000386_08	386	8	2126	1.0
000386_09	386	9	2125	1.0
000386_10	386	10	2124	1.0
000386_11	386	11	5540	1.0
000386_12	386	12	5541	1.0
000386_13	386	13	50794	1.0
000386_14	386	14	2120	1.0
000386_15	386	15	2117	1.0
000386_16	386	16	5548	1.0
000386_17	386	17	50158	1.0
000386_18	386	18	2109	1.0
000386_19	386	19	5562	1.0
000386_20	386	20	2106	1.0
000387_01	387	1	3614	1.0000000000000002
000387_02	387	2	2060	1.0000000000000002
000387_03	387	3	39	1.0000000000000002
000387_04	387	4	1912	1.0
000387_05	387	5	325	1.0
000387_06	387	6	3434	1.0
000387_07	387	7	4006	1.0
000387_08	387	8	2942	1.0
000387_09	387	9	2926	1.0
000387_10	387	10	3441	1.0
000387_11	387	11	315	1.0
000387_12	387	12	998	1.0
000387_13	387	13	999	1.0
000387_14	387	14	312	1.0
000387_15	387	15	1005	1.0
000387_16	387	16	1007	1.0
000387_17	387	17	1009	1.0
000387_18	387	18	1011	1.0
000387_19	387	19	3450	1.0
000387_20	387	20	304	1.0
000388_01	388	1	1	1.0
000388_02	388	2	1488	1.0
000388_03	388	3	1497	1.0
000388_04	388	4	1500	1.0
000388_05	388	5	1517	1.0
000388_06	388	6	1533	1.0
000388_07	388	7	1537	1.0
000388_08	388	8	1549	1.0
000388_09	388	9	1584	1.0
000388_10	388	10	6184	1.0
000388_11	388	11	1594	1.0
000388_12	388	12	1596	1.0
000388_13	388	13	1611	1.0
000388_14	388	14	1484	1.0
000388_15	388	15	1613	1.0
000388_16	388	16	1620	1.0
000388_17	388	17	1627	1.0
000388_18	388	18	1635	1.0
000388_19	388	19	1639	1.0
000388_20	388	20	1641	1.0
000389_01	389	1	2289	1.0
000389_02	389	2	3925	1.0
000389_03	389	3	3928	1.0
000389_04	389	4	3948	1.0
000389_05	389	5	549	1.0
000389_06	389	6	2300	1.0
000389_07	389	7	3504	1.0
000389_08	389	8	3983	1.0
000389_09	389	9	2321	1.0
000389_10	389	10	2324	1.0
000389_11	389	11	6460	1.0
000389_12	389	12	4334	1.0
000389_13	389	13	4002	1.0
000389_14	389	14	3468	1.0
000389_15	389	15	4321	1.0
000389_16	389	16	3134	1.0
000389_17	389	17	2351	1.0
000389_18	389	18	4027	1.0
000389_19	389	19	942	1.0
000389_20	389	20	670	1.0
000390_01	390	1	26662	1.0000000000000002
000390_02	390	2	2700	1.0000000000000002
000390_03	390	3	4902	1.0000000000000002
000390_04	390	4	7299	1.0
000390_05	390	5	2936	1.0
000390_06	390	6	2935	1.0
000390_07	390	7	2932	1.0
000390_08	390	8	2926	1.0
000390_09	390	9	2925	1.0
000390_10	390	10	697	1.0
000390_11	390	11	2917	1.0
000390_12	390	12	2912	1.0
000390_13	390	13	2891	1.0
000390_14	390	14	2865	1.0
000390_15	390	15	2940	1.0
000390_16	390	16	2844	1.0
000390_17	390	17	2829	1.0
000390_18	390	18	2819	1.0
000390_19	390	19	2803	1.0
000390_20	390	20	2799	1.0
000391_01	391	1	2028	1.0
000391_02	391	2	8958	1.0
000391_03	391	3	5669	1.0
000391_04	391	4	106100	1.0
000391_05	391	5	161582	1.0
000391_06	391	6	88810	1.0
000391_07	391	7	97921	1.0
000391_08	391	8	590	1.0
000391_09	391	9	318	1.0
000391_10	391	10	100383	1.0
000391_11	391	11	5108	1.0
000391_12	391	12	51931	1.0
000391_13	391	13	49278	1.0
000391_14	391	14	111921	1.0
000391_15	391	15	1721	1.0
000391_16	391	16	105504	1.0
000391_17	391	17	587	1.0
000391_18	391	18	97938	1.0
000391_19	391	19	69712	1.0
000391_20	391	20	97923	1.0
000393_01	393	1	6593	1.0000000000000002
000393_02	393	2	2107	1.0
000393_03	393	3	45726	1.0
000393_04	393	4	45720	1.0
000393_05	393	5	2282	1.0
000393_06	393	6	2281	1.0
000393_07	393	7	2275	1.0
000393_08	393	8	45666	1.0
000393_09	393	9	45648	1.0
000393_10	393	10	2261	1.0
000393_11	393	11	110541	1.0
000393_12	393	12	45442	1.0
000393_13	393	13	45440	1.0
000393_14	393	14	45382	1.0
000393_15	393	15	2248	1.0
000393_16	393	16	45361	1.0
000393_17	393	17	2243	1.0
000393_18	393	18	45221	1.0
000393_19	393	19	45208	1.0
000393_20	393	20	5787	1.0
000405_01	405	1	5678	1.0000000000000002
