id	user_id	movie_id	rating	rated_at
00000000-0000-0000-0000-000000000140_001200	00000000-0000-0000-0000-000000000140	1200	4.5	2004-04-02 03:54:10+09
00000000-0000-0000-0000-000000000140_001201	00000000-0000-0000-0000-000000000140	1201	4	1999-11-17 21:48:14+09
00000000-0000-0000-0000-000000000140_001204	00000000-0000-0000-0000-000000000140	1204	5	1999-11-17 21:24:31+09
00000000-0000-0000-0000-000000000140_001210	00000000-0000-0000-0000-000000000140	1210	3.5	2005-06-03 01:25:37+09
00000000-0000-0000-0000-000000000140_001213	00000000-0000-0000-0000-000000000140	1213	3	1999-11-17 21:53:05+09
00000000-0000-0000-0000-000000000140_001214	00000000-0000-0000-0000-000000000140	1214	4	2004-04-02 03:55:12+09
00000000-0000-0000-0000-000000000140_001221	00000000-0000-0000-0000-000000000140	1221	3	1999-11-17 21:14:51+09
00000000-0000-0000-0000-000000000140_001230	00000000-0000-0000-0000-000000000140	1230	2	1999-11-17 21:22:31+09
00000000-0000-0000-0000-000000000140_001231	00000000-0000-0000-0000-000000000140	1231	4	2007-06-01 01:10:29+09
00000000-0000-0000-0000-000000000140_001233	00000000-0000-0000-0000-000000000140	1233	3	1999-11-17 21:37:45+09
00000000-0000-0000-0000-000000000140_001234	00000000-0000-0000-0000-000000000140	1234	5	1999-11-17 21:19:30+09
00000000-0000-0000-0000-000000000140_001240	00000000-0000-0000-0000-000000000140	1240	3	1999-11-17 21:20:43+09
00000000-0000-0000-0000-000000000140_001242	00000000-0000-0000-0000-000000000140	1242	3	1999-11-17 21:32:17+09
00000000-0000-0000-0000-000000000140_001246	00000000-0000-0000-0000-000000000140	1246	3	1999-11-17 21:29:51+09
00000000-0000-0000-0000-000000000140_001250	00000000-0000-0000-0000-000000000140	1250	5	1999-11-17 21:32:17+09
00000000-0000-0000-0000-000000000140_001252	00000000-0000-0000-0000-000000000140	1252	3.5	2005-05-06 01:58:02+09
00000000-0000-0000-0000-000000000140_001262	00000000-0000-0000-0000-000000000140	1262	5	1999-11-17 21:23:14+09
00000000-0000-0000-0000-000000000140_001265	00000000-0000-0000-0000-000000000140	1265	3	2000-02-04 21:20:15+09
00000000-0000-0000-0000-000000000140_001266	00000000-0000-0000-0000-000000000140	1266	4	1999-11-17 21:48:15+09
00000000-0000-0000-0000-000000000140_001270	00000000-0000-0000-0000-000000000140	1270	3	1999-11-17 21:30:59+09
00000000-0000-0000-0000-000000000140_001272	00000000-0000-0000-0000-000000000140	1272	5	1999-11-17 21:27:32+09
00000000-0000-0000-0000-000000000140_001276	00000000-0000-0000-0000-000000000140	1276	4	1999-11-17 21:38:53+09
00000000-0000-0000-0000-000000000140_001291	00000000-0000-0000-0000-000000000140	1291	3	1999-11-17 21:30:59+09
00000000-0000-0000-0000-000000000140_001302	00000000-0000-0000-0000-000000000140	1302	4.5	2003-11-05 08:04:32+09
00000000-0000-0000-0000-000000000140_001304	00000000-0000-0000-0000-000000000140	1304	5	1999-11-17 21:48:14+09
00000000-0000-0000-0000-000000000140_001307	00000000-0000-0000-0000-000000000140	1307	3.5	2004-05-26 20:09:57+09
00000000-0000-0000-0000-000000000140_001343	00000000-0000-0000-0000-000000000140	1343	3	2000-02-04 21:24:54+09
00000000-0000-0000-0000-000000000140_001344	00000000-0000-0000-0000-000000000140	1344	3	2000-03-04 01:34:46+09
00000000-0000-0000-0000-000000000140_001370	00000000-0000-0000-0000-000000000140	1370	3	2000-08-24 01:44:02+09
00000000-0000-0000-0000-000000000140_001387	00000000-0000-0000-0000-000000000140	1387	4	2003-06-09 02:13:13+09
00000000-0000-0000-0000-000000000140_001393	00000000-0000-0000-0000-000000000140	1393	4	2000-02-04 21:27:58+09
00000000-0000-0000-0000-000000000140_001396	00000000-0000-0000-0000-000000000140	1396	3	2000-02-04 21:27:23+09
00000000-0000-0000-0000-000000000140_001401	00000000-0000-0000-0000-000000000140	1401	4	2000-02-04 21:25:41+09
00000000-0000-0000-0000-000000000140_001408	00000000-0000-0000-0000-000000000140	1408	4	2003-06-09 02:13:09+09
00000000-0000-0000-0000-000000000140_001441	00000000-0000-0000-0000-000000000140	1441	4	2000-02-04 21:29:13+09
00000000-0000-0000-0000-000000000140_001459	00000000-0000-0000-0000-000000000140	1459	3	2000-08-24 01:47:50+09
00000000-0000-0000-0000-000000000140_001465	00000000-0000-0000-0000-000000000140	1465	4	2000-02-04 21:26:41+09
00000000-0000-0000-0000-000000000140_001500	00000000-0000-0000-0000-000000000140	1500	5	1999-11-17 21:42:45+09
00000000-0000-0000-0000-000000000140_001518	00000000-0000-0000-0000-000000000140	1518	4	2000-08-24 01:45:18+09
00000000-0000-0000-0000-000000000140_001552	00000000-0000-0000-0000-000000000140	1552	3	1999-11-17 22:09:25+09
00000000-0000-0000-0000-000000000140_001573	00000000-0000-0000-0000-000000000140	1573	3	2000-02-22 05:06:46+09
00000000-0000-0000-0000-000000000140_001580	00000000-0000-0000-0000-000000000140	1580	3	2002-06-14 19:44:24+09
00000000-0000-0000-0000-000000000140_001584	00000000-0000-0000-0000-000000000140	1584	5	2000-02-04 21:22:22+09
00000000-0000-0000-0000-000000000140_001589	00000000-0000-0000-0000-000000000140	1589	4	2000-02-04 21:32:53+09
00000000-0000-0000-0000-000000000140_001608	00000000-0000-0000-0000-000000000140	1608	3	2000-02-04 21:26:42+09
00000000-0000-0000-0000-000000000140_001610	00000000-0000-0000-0000-000000000140	1610	5	2000-02-04 21:23:18+09
00000000-0000-0000-0000-000000000140_001615	00000000-0000-0000-0000-000000000140	1615	3	2000-02-04 21:21:52+09
00000000-0000-0000-0000-000000000140_001616	00000000-0000-0000-0000-000000000140	1616	3	2000-08-24 01:47:50+09
00000000-0000-0000-0000-000000000140_001617	00000000-0000-0000-0000-000000000140	1617	4	1999-11-17 21:21:10+09
00000000-0000-0000-0000-000000000140_001641	00000000-0000-0000-0000-000000000140	1641	1	2003-06-09 02:16:57+09
00000000-0000-0000-0000-000000000140_001653	00000000-0000-0000-0000-000000000140	1653	2	2000-08-24 01:43:34+09
00000000-0000-0000-0000-000000000140_001661	00000000-0000-0000-0000-000000000140	1661	3	2000-08-24 01:22:42+09
00000000-0000-0000-0000-000000000140_001674	00000000-0000-0000-0000-000000000140	1674	5	2000-08-24 01:41:46+09
00000000-0000-0000-0000-000000000140_001682	00000000-0000-0000-0000-000000000140	1682	4	1999-11-17 21:24:31+09
00000000-0000-0000-0000-000000000140_001687	00000000-0000-0000-0000-000000000140	1687	3	2000-12-21 21:56:03+09
00000000-0000-0000-0000-000000000140_001693	00000000-0000-0000-0000-000000000140	1693	3	1999-11-18 16:26:50+09
00000000-0000-0000-0000-000000000140_001704	00000000-0000-0000-0000-000000000140	1704	4	2003-06-09 02:22:49+09
00000000-0000-0000-0000-000000000140_001721	00000000-0000-0000-0000-000000000140	1721	4	1999-11-17 21:20:19+09
00000000-0000-0000-0000-000000000140_001727	00000000-0000-0000-0000-000000000140	1727	5	2000-02-04 21:24:54+09
00000000-0000-0000-0000-000000000140_001729	00000000-0000-0000-0000-000000000140	1729	4	2000-02-04 21:23:18+09
00000000-0000-0000-0000-000000000140_001747	00000000-0000-0000-0000-000000000140	1747	3	2000-02-04 21:30:16+09
00000000-0000-0000-0000-000000000140_001783	00000000-0000-0000-0000-000000000140	1783	3	2001-06-22 20:13:43+09
00000000-0000-0000-0000-000000000140_001792	00000000-0000-0000-0000-000000000140	1792	3	2000-08-24 01:44:19+09
00000000-0000-0000-0000-000000000140_001845	00000000-0000-0000-0000-000000000140	1845	4	2000-01-04 21:45:13+09
00000000-0000-0000-0000-000000000140_001912	00000000-0000-0000-0000-000000000140	1912	4	2000-02-04 21:24:31+09
00000000-0000-0000-0000-000000000140_001950	00000000-0000-0000-0000-000000000140	1950	4	2002-05-20 21:49:23+09
00000000-0000-0000-0000-000000000140_001952	00000000-0000-0000-0000-000000000140	1952	3	2002-05-20 21:49:23+09
00000000-0000-0000-0000-000000000140_001955	00000000-0000-0000-0000-000000000140	1955	4	2002-02-01 04:48:51+09
00000000-0000-0000-0000-000000000140_001957	00000000-0000-0000-0000-000000000140	1957	5	1999-11-17 21:27:32+09
00000000-0000-0000-0000-000000000140_001961	00000000-0000-0000-0000-000000000140	1961	4	1999-11-17 21:39:54+09
00000000-0000-0000-0000-000000000140_001962	00000000-0000-0000-0000-000000000140	1962	3	1999-11-18 14:47:05+09
00000000-0000-0000-0000-000000000140_002000	00000000-0000-0000-0000-000000000140	2000	4	2003-06-09 02:22:45+09
00000000-0000-0000-0000-000000000140_002006	00000000-0000-0000-0000-000000000140	2006	3	2000-02-04 21:26:42+09
00000000-0000-0000-0000-000000000140_002019	00000000-0000-0000-0000-000000000140	2019	4	1999-11-17 21:46:54+09
00000000-0000-0000-0000-000000000140_002020	00000000-0000-0000-0000-000000000140	2020	3	1999-11-17 21:14:51+09
00000000-0000-0000-0000-000000000140_002023	00000000-0000-0000-0000-000000000140	2023	4	2002-10-23 19:27:23+09
00000000-0000-0000-0000-000000000140_002028	00000000-0000-0000-0000-000000000140	2028	5	1999-11-17 21:19:30+09
00000000-0000-0000-0000-000000000140_002058	00000000-0000-0000-0000-000000000140	2058	3.5	2007-02-24 03:42:20+09
00000000-0000-0000-0000-000000000140_002067	00000000-0000-0000-0000-000000000140	2067	4	2002-01-12 04:00:24+09
00000000-0000-0000-0000-000000000140_002070	00000000-0000-0000-0000-000000000140	2070	4	2003-06-09 02:18:52+09
00000000-0000-0000-0000-000000000140_002076	00000000-0000-0000-0000-000000000140	2076	3	2002-06-14 19:43:53+09
00000000-0000-0000-0000-000000000140_002077	00000000-0000-0000-0000-000000000140	2077	4	1999-11-17 22:10:35+09
00000000-0000-0000-0000-000000000140_002078	00000000-0000-0000-0000-000000000140	2078	4	2002-05-20 21:50:34+09
00000000-0000-0000-0000-000000000140_002085	00000000-0000-0000-0000-000000000140	2085	4	2002-05-20 21:50:51+09
00000000-0000-0000-0000-000000000140_002194	00000000-0000-0000-0000-000000000140	2194	4	1999-11-17 21:52:18+09
00000000-0000-0000-0000-000000000140_002267	00000000-0000-0000-0000-000000000140	2267	3	1999-12-14 22:54:09+09
00000000-0000-0000-0000-000000000140_002268	00000000-0000-0000-0000-000000000140	2268	4	1999-11-17 21:37:45+09
00000000-0000-0000-0000-000000000140_002269	00000000-0000-0000-0000-000000000140	2269	3	2002-05-20 21:46:43+09
00000000-0000-0000-0000-000000000140_002278	00000000-0000-0000-0000-000000000140	2278	4	2000-02-04 21:32:34+09
00000000-0000-0000-0000-000000000140_002312	00000000-0000-0000-0000-000000000140	2312	4	1999-11-17 22:00:11+09
00000000-0000-0000-0000-000000000140_002334	00000000-0000-0000-0000-000000000140	2334	3	2000-02-22 05:07:41+09
00000000-0000-0000-0000-000000000140_002344	00000000-0000-0000-0000-000000000140	2344	3	1999-11-18 14:47:05+09
00000000-0000-0000-0000-000000000140_002353	00000000-0000-0000-0000-000000000140	2353	4	2000-02-04 21:23:18+09
00000000-0000-0000-0000-000000000140_002398	00000000-0000-0000-0000-000000000140	2398	3	1999-11-17 21:23:14+09
00000000-0000-0000-0000-000000000140_002401	00000000-0000-0000-0000-000000000140	2401	4.5	2006-07-15 02:23:08+09
00000000-0000-0000-0000-000000000140_002403	00000000-0000-0000-0000-000000000140	2403	4	2002-08-29 03:26:20+09
00000000-0000-0000-0000-000000000140_002431	00000000-0000-0000-0000-000000000140	2431	4	2004-01-27 07:02:55+09
00000000-0000-0000-0000-000000000140_002447	00000000-0000-0000-0000-000000000140	2447	2	2004-01-27 07:02:32+09
00000000-0000-0000-0000-000000000140_002470	00000000-0000-0000-0000-000000000140	2470	4	2001-10-27 00:50:56+09
00000000-0000-0000-0000-000000000140_002490	00000000-0000-0000-0000-000000000140	2490	4	2000-02-22 05:07:05+09
00000000-0000-0000-0000-000000000140_002497	00000000-0000-0000-0000-000000000140	2497	4	2000-02-04 21:30:45+09
00000000-0000-0000-0000-000000000140_002501	00000000-0000-0000-0000-000000000140	2501	4	1999-11-18 20:36:20+09
00000000-0000-0000-0000-000000000140_002529	00000000-0000-0000-0000-000000000140	2529	3	1999-11-17 21:23:14+09
00000000-0000-0000-0000-000000000140_002542	00000000-0000-0000-0000-000000000140	2542	4	2003-06-09 02:14:57+09
00000000-0000-0000-0000-000000000140_002561	00000000-0000-0000-0000-000000000140	2561	3	2004-01-27 07:03:50+09
00000000-0000-0000-0000-000000000140_002571	00000000-0000-0000-0000-000000000140	2571	4	2000-08-24 01:29:45+09
00000000-0000-0000-0000-000000000140_002590	00000000-0000-0000-0000-000000000140	2590	2.5	2004-01-27 07:03:34+09
00000000-0000-0000-0000-000000000140_002605	00000000-0000-0000-0000-000000000140	2605	4	2000-02-04 21:35:04+09
00000000-0000-0000-0000-000000000140_002617	00000000-0000-0000-0000-000000000140	2617	2	1999-12-06 23:01:46+09
00000000-0000-0000-0000-000000000140_002618	00000000-0000-0000-0000-000000000140	2618	3.5	2004-01-27 07:00:03+09
00000000-0000-0000-0000-000000000140_002628	00000000-0000-0000-0000-000000000140	2628	4	1999-11-17 22:10:35+09
00000000-0000-0000-0000-000000000140_002640	00000000-0000-0000-0000-000000000140	2640	3	1999-11-17 21:27:32+09
00000000-0000-0000-0000-000000000140_002682	00000000-0000-0000-0000-000000000140	2682	4	2000-12-21 21:55:25+09
00000000-0000-0000-0000-000000000140_002683	00000000-0000-0000-0000-000000000140	2683	0.5	2004-01-27 07:01:51+09
00000000-0000-0000-0000-000000000140_002686	00000000-0000-0000-0000-000000000140	2686	3.5	2003-06-09 02:14:02+09
00000000-0000-0000-0000-000000000140_002700	00000000-0000-0000-0000-000000000140	2700	1	1999-12-06 23:01:46+09
00000000-0000-0000-0000-000000000140_002707	00000000-0000-0000-0000-000000000140	2707	3	2001-11-10 02:21:56+09
00000000-0000-0000-0000-000000000140_002712	00000000-0000-0000-0000-000000000140	2712	1	2004-01-27 07:03:14+09
00000000-0000-0000-0000-000000000140_002716	00000000-0000-0000-0000-000000000140	2716	4	2004-05-26 20:09:35+09
00000000-0000-0000-0000-000000000140_002724	00000000-0000-0000-0000-000000000140	2724	4	1999-11-18 20:31:06+09
00000000-0000-0000-0000-000000000140_002763	00000000-0000-0000-0000-000000000140	2763	4	1999-11-18 16:03:40+09
00000000-0000-0000-0000-000000000140_002764	00000000-0000-0000-0000-000000000140	2764	4	2002-05-20 21:51:41+09
00000000-0000-0000-0000-000000000140_002775	00000000-0000-0000-0000-000000000140	2775	1	2000-02-04 21:17:47+09
00000000-0000-0000-0000-000000000140_002797	00000000-0000-0000-0000-000000000140	2797	4	2002-09-17 19:34:21+09
00000000-0000-0000-0000-000000000140_002803	00000000-0000-0000-0000-000000000140	2803	3	2000-08-24 01:44:47+09
00000000-0000-0000-0000-000000000140_002819	00000000-0000-0000-0000-000000000140	2819	3	1999-11-17 21:14:51+09
00000000-0000-0000-0000-000000000140_002822	00000000-0000-0000-0000-000000000140	2822	4	1999-11-17 22:09:25+09
00000000-0000-0000-0000-000000000140_002858	00000000-0000-0000-0000-000000000140	2858	4	2003-06-09 02:09:24+09
00000000-0000-0000-0000-000000000140_002861	00000000-0000-0000-0000-000000000140	2861	4	2000-08-24 01:24:45+09
00000000-0000-0000-0000-000000000140_002889	00000000-0000-0000-0000-000000000140	2889	3.5	2004-01-27 07:00:43+09
00000000-0000-0000-0000-000000000140_002890	00000000-0000-0000-0000-000000000140	2890	4	1999-11-17 20:58:34+09
00000000-0000-0000-0000-000000000140_002912	00000000-0000-0000-0000-000000000140	2912	3.5	2004-01-27 07:02:02+09
00000000-0000-0000-0000-000000000140_002944	00000000-0000-0000-0000-000000000140	2944	4	2002-05-20 21:49:23+09
00000000-0000-0000-0000-000000000140_002947	00000000-0000-0000-0000-000000000140	2947	4	2002-05-20 21:49:03+09
00000000-0000-0000-0000-000000000140_002948	00000000-0000-0000-0000-000000000140	2948	3	2002-05-20 21:49:40+09
00000000-0000-0000-0000-000000000140_002951	00000000-0000-0000-0000-000000000140	2951	4	1999-11-17 21:46:54+09
00000000-0000-0000-0000-000000000140_002996	00000000-0000-0000-0000-000000000140	2996	3.5	2004-01-27 07:00:37+09
00000000-0000-0000-0000-000000000140_003005	00000000-0000-0000-0000-000000000140	3005	3	2004-01-27 07:01:25+09
00000000-0000-0000-0000-000000000140_003011	00000000-0000-0000-0000-000000000140	3011	2	2002-05-20 21:50:34+09
00000000-0000-0000-0000-000000000140_003030	00000000-0000-0000-0000-000000000140	3030	1	2005-06-03 01:21:36+09
00000000-0000-0000-0000-000000000140_003055	00000000-0000-0000-0000-000000000140	3055	3	2004-01-27 07:01:43+09
00000000-0000-0000-0000-000000000140_003062	00000000-0000-0000-0000-000000000140	3062	4	2002-05-20 21:49:40+09
00000000-0000-0000-0000-000000000140_003074	00000000-0000-0000-0000-000000000140	3074	4	1999-11-17 21:49:02+09
00000000-0000-0000-0000-000000000140_003093	00000000-0000-0000-0000-000000000140	3093	3.5	2004-05-11 20:00:10+09
00000000-0000-0000-0000-000000000140_003098	00000000-0000-0000-0000-000000000140	3098	4	2001-06-22 20:10:20+09
00000000-0000-0000-0000-000000000140_003100	00000000-0000-0000-0000-000000000140	3100	3	2000-02-04 21:30:03+09
00000000-0000-0000-0000-000000000140_003101	00000000-0000-0000-0000-000000000140	3101	4	2000-08-24 01:43:14+09
00000000-0000-0000-0000-000000000140_003104	00000000-0000-0000-0000-000000000140	3104	4	1999-11-17 22:06:45+09
00000000-0000-0000-0000-000000000140_003105	00000000-0000-0000-0000-000000000140	3105	4	2003-06-09 02:24:04+09
00000000-0000-0000-0000-000000000140_003107	00000000-0000-0000-0000-000000000140	3107	3	2000-02-04 21:29:31+09
00000000-0000-0000-0000-000000000140_003108	00000000-0000-0000-0000-000000000140	3108	3	2000-02-04 21:29:31+09
00000000-0000-0000-0000-000000000140_003117	00000000-0000-0000-0000-000000000140	3117	3	2001-12-20 00:35:30+09
00000000-0000-0000-0000-000000000140_003147	00000000-0000-0000-0000-000000000140	3147	3.5	2003-06-09 02:10:22+09
00000000-0000-0000-0000-000000000140_003148	00000000-0000-0000-0000-000000000140	3148	3	2003-06-09 02:12:46+09
00000000-0000-0000-0000-000000000140_003155	00000000-0000-0000-0000-000000000140	3155	5	2000-01-06 05:01:55+09
00000000-0000-0000-0000-000000000140_003168	00000000-0000-0000-0000-000000000140	3168	4	2002-05-20 21:50:51+09
00000000-0000-0000-0000-000000000140_003173	00000000-0000-0000-0000-000000000140	3173	4	2000-01-06 05:04:23+09
00000000-0000-0000-0000-000000000140_003175	00000000-0000-0000-0000-000000000140	3175	2.5	2004-01-27 06:59:50+09
00000000-0000-0000-0000-000000000140_003178	00000000-0000-0000-0000-000000000140	3178	5	2000-02-04 21:30:03+09
00000000-0000-0000-0000-000000000140_003185	00000000-0000-0000-0000-000000000140	3185	3	2002-10-23 19:25:37+09
00000000-0000-0000-0000-000000000140_003189	00000000-0000-0000-0000-000000000140	3189	4	2000-04-08 04:02:25+09
00000000-0000-0000-0000-000000000140_003198	00000000-0000-0000-0000-000000000140	3198	4	2003-06-09 02:13:03+09
00000000-0000-0000-0000-000000000140_003230	00000000-0000-0000-0000-000000000140	3230	4	2003-06-09 02:12:33+09
00000000-0000-0000-0000-000000000140_003244	00000000-0000-0000-0000-000000000140	3244	3.5	2003-06-09 02:15:33+09
00000000-0000-0000-0000-000000000140_003255	00000000-0000-0000-0000-000000000140	3255	5	2000-02-04 21:24:31+09
00000000-0000-0000-0000-000000000140_003256	00000000-0000-0000-0000-000000000140	3256	4	2000-02-04 21:23:18+09
00000000-0000-0000-0000-000000000140_003257	00000000-0000-0000-0000-000000000140	3257	3	2000-08-24 01:45:35+09
00000000-0000-0000-0000-000000000140_003296	00000000-0000-0000-0000-000000000140	3296	4	2002-05-20 21:49:40+09
